titulo,texto,link
Vinculan a proceso al exalcalde 'Layín' por peculado y fraude,"16 de 27
Vinculan a proceso al exalcalde 'Layín' por peculado y fraude
Enfrentará el juicio en libertad debido a que se le impuso una garantía. (ARCHIVO)
TEPIC, NAYARIT.-
TEPIC, NAYARIT
El expresidente municipal de San Blas, Hilario Ramírez Villanueva ""Layín"", fue vinculado a proceso por los delitos de peculado, uso indebido de funciones y fraude; además, en este caso la Fiscalía del estado indaga el uso de recursos de procedencia ilícita.
Al mediodía de este lunes, el juez de control, Guillermo Romero Ríos, desestimó todos los argumentos de la defensa del exedil y decidió que tanto ""Layín"" como la exsíndico municipal, Armida Silvestre Juárez, y el exsecretario general del Ayuntamiento, Mario Vázquez Flores, deben ser procesados; sin embargo los tres enfrentarán el juicio en libertad debido a que se les impuso una garantía de un millón 200 mil pesos al primero y de 120 mil pesos a los otros dos ex funcionarios.
Durante la audiencia se reveló que los tres exfuncionarios vendieron en 12 millones de pesos un predio valuado en más de 32 millones de pesos y que ni siquiera era propiedad del municipio; además, nunca dieron cuenta del uso de ese recurso, que debió haber entrado a las arcas municipales.
Además, se dio a conocer que existe una denuncia respecto a que el dinero utilizado para la compra es de procedencia ilícita, por lo que la Fiscalía solicitó un plazo de 3 meses para hacer una investigación complementaria para seguir la ruta del dinero y llamar a comparecer a la compradora del predio, Andrea Guadalupe Manzanares Valenzuela.Enfrentará el juicio en libertad debido a que se le impuso una garantía. (ARCHIVO)
Etiquetas:
- MD
RELACIONADAS",https://www.elsiglodetorreon.com.mx/noticia/1493652.vinculan-a-proceso-al-exalcalde-layin-por-peculado-y-fraude.html
"Vinculan a proceso a Layín, por fraude y uso indebido de funciones ...","/ lunes 27 de agosto de 2018
Vinculan a proceso a Layín, por fraude y uso indebido de funciones
El alcalde que robó poquito no pudo comprobar el destino de 12 millones de pesos, producto de la venta de un terreno de 5 hectáreas
Redacción El Sol de México Online
Hilario Ramírez Villanueva, mejor conocido como Layíny expresidente municipal de San Blas, Nayarit, fue vinculado a proceso acusado de peculado, ejercicio indebido de funciones, y fraude específico por la venta irregular de la ex aeropista de San Blas.Layín no pudo comprobar, el destino de , producto de la venta, el 29 de agosto de 2016, del terreno de 5 hectáreas, explicó la ministerio público adscrita a la Unidad Especializada en Investigación de Delitos Cometidos por Servidores Públicos de la Fiscalía General del Estado, Ludmila Heredia Verdugo.
Las autoridades aseguran que Layín, junto con sus excolaboradores, vendieron en 12 millones de pesos un predio cuyo costo asciende a 32 millones, aunado a que estos recursos públicos no se justificaron en el presupuesto.También pesa una denuncia por operaciones con recursos de procedencia ilícita, por lo que la Fiscalía tendrá que realizar esta indagatoria dentro de los tres meses que fijó el juez para la próxima audiencia.
noticias",https://www.elsoldesanluis.com.mx/republica/justicia/layin-alcalde-que-robo-poquito-vinculan-a-proceso-fraude-uso-indebido-de-funciones-san-blas-nayarit-1947989.html
"Vinculan a proceso a 'Layín', el exalcalde que ""robó poquito ...","Hilario Ramírez, conocido como ""Layín"", exalcalde de San Blas Nayarit. Foto: Reforma
Nayarit.- Hilario Ramírez, exalcalde de San Blas conocido como ""Layín"", fue vinculado a proceso por los delitos de ejercicio indebido de funciones, peculado y fraude.Lea también: Indagan a alcalde poblano ligado con robo de hidrocarburo a Pemex  En un comunicado, la Fiscalía de Nayarit informó que presentó los datos de prueba suficientes para lograr la vinculación de los imputados Hilario ""N"" ""N"", Armida ""N"" ""N"" y Mario ""N"" ""N"".

El juez vinculo a proceso a los imputados y dio un plazo de 3 meses para cierre de investigación, en el cual ambas partes podrán aportar más medios de prueba, anotó la dependencia.
La semana pasada, Ramírez acudió a comparecer por el caso del desvío de 12 millones de pesos en la venta de un terreno para el aeropuerto municipal.También puedes leer: Denuncian a expresidente de San Blas por desvío de dineroEn marzo, la Auditoría de Nayarit denunció ante la Fiscalía estatal al ex Edil por peculado y ejercicio indebido de funciones, donde también están involucrados la ex síndico y el ex secretario municipal de San Blas, Armida Silvestre Juárez y Mario Vázquez Flores.  ""Layín"", quien en 2017 buscó la Gubernatura de Nayarit por la vía independiente, ganó notoriedad cuando confesó en un acto público que durante su gestión ""robó poquito"".",https://www.debate.com.mx/politica/vinculado-a-proceso-hilario-ramirez-el-layin-el-que-roba-poquito-ex-alcalde-san-blas-nayarit-20180827-0209.html
"Vinculan a proceso a Hilario Ramírez “Layín”, el ex alcalde que ...","Vinculan a proceso a Hilario Ramírez “Layín”, el ex alcalde que ""robaba poquito""
El ex presidente municipal de San Blas fue vinculado por los delitos de peculado, uso indebido de funciones y fraude; también se vinculó a la ex síndico municipal, Armida Silvestre Juárez, y al ex secretario general del ayuntamiento, Mario Vázquez Flores
OTRAS
Foto: Especial
27/08/2018
15:38
Raúl Torres / Corresponsal
Nayarit
El ex presidente municipal de San Blas, Hilario Ramírez Villanueva “Layín”, fue vinculado a proceso por los delitos de peculado, uso indebido de funciones y fraude; además, en este caso la Fiscalía del estado indaga el uso de recursos de procedencia ilícita.
Al medio día de este lunes, el juez de control, Guillermo Romero Ríos, desestimó todos los argumentos de la defensa del ex edil y decidió que tanto “Layín” como la ex síndico municipal, Armida Silvestre Juárez, y el ex secretario general del ayuntamiento, Mario Vázquez Flores, deben ser procesados; sin embargo los tres enfrentarán el juicio en libertad debido a que se les impuso una garantía de un millón 200 mil pesos al primero y de 120 mil pesos a los otros dos ex funcionarios.
Durante la audiencia se reveló que los tres ex funcionarios vendieron en 12 millones de pesos un predio valuado en más de 32 millones de pesos y que ni siquiera era propiedad del municipio; además, nunca dieron cuenta del uso de ese recurso, que debió haber entrado a las arcas municipales.
Además, se dio a conocer que existe una denuncia respecto a que el dinero utilizado para la compra es de procedencia ilícita, por lo que la Fiscalía solicitó un plazo de 3 meses para hacer una investigación complementaria para seguir la ruta del dinero y llamar a comparecer a la compradora del predio, Andrea Guadalupe Manzanares Valenzuela.

Artículo
La audiencia para vincular a proceso al ex presidente municipal de San Blas se pospuso; es acusado por presunto peculado por la venta de un terreno
afcl
OTRAS
",http://www.eluniversal.com.mx/estados/vinculan-proceso-hilario-ramirez-layin-el-ex-alcalde-que-robaba-poquito
"Vinculan a proceso a ""Layín"" por uso indebido de funciones y fraude","Vinculan a proceso a ""Layín"" por uso indebido de funciones y fraude
Vinculan a proceso a ""Layín"" por uso indebido de funciones y fraude
27/08/2018 17:59
El ex presidente municipal de San Blas, Hilario Ramírez Villanueva ""Layín"", fue vinculado a proceso por los delitos de peculado, uso indebido de funciones y fraude; además, en este caso la Fiscalía del estado indaga el uso de recursos de procedencia ilícita.Al medio día de este lunes, el juez de control, Guillermo Romero Ríos, desestimó todos los argumentos de la defensa del ex edil y decidió que tanto ""Layín"" como la ex síndico municipal, Armida Silvestre Juárez, y el ex secretario general del ayuntamiento, Mario Vázquez Flores, deben ser procesados; sin embargo los tres enfrentarán el juicio en libertad debido a que se les impuso una garantía de un millón 200 mil pesos al primero y de 120 mil pesos a los otros dos ex funcionarios.Durante la audiencia se reveló que los tres ex funcionarios vendieron en 12 millones de pesos un predio valuado en más de 32 millones de pesos y que ni siquiera era propiedad del municipio; además, nunca dieron cuenta del uso de ese recurso, que debió haber entrado a las arcas municipales.Además, se dio a conocer que existe una denuncia respecto a que el dinero utilizado para la compra es de procedencia ilícita, por lo que la Fiscalía solicitó un plazo de 3 meses para hacer una investigación complementaria para seguir la ruta del dinero y llamar a comparecer a la compradora del predio, Andrea Guadalupe Manzanares Valenzuela.

, ,",http://www.lacronica.com/EdicionEnLinea/Notas/Nacional/27082018/1368550-Vinculan-a-proceso-a-Layin-por-uso-indebido-de-funciones-y-fraude.html
"Vinculan a proceso a ""Layín"" por peculado, uso indebido de ...","Vinculan a proceso a ""Layín"" por peculado, uso indebido de funciones y fraude
Vinculan a proceso a ""Layín"" por peculado, uso indebido de funciones y fraude
27/08/2018 17:59
El ex presidente municipal de San Blas, Hilario Ramírez Villanueva ""Layín"", fue vinculado a proceso por los delitos de peculado, uso indebido de funciones y fraude; además, en este caso la Fiscalía del estado indaga el uso de recursos de procedencia ilícita.Al medio día de este lunes, el juez de control, Guillermo Romero Ríos, desestimó todos los argumentos de la defensa del ex edil y decidió que tanto ""Layín"" como la ex síndico municipal, Armida Silvestre Juárez, y el ex secretario general del ayuntamiento, Mario Vázquez Flores, deben ser procesados; sin embargo los tres enfrentarán el juicio en libertad debido a que se les impuso una garantía de un millón 200 mil pesos al primero y de 120 mil pesos a los otros dos ex funcionarios.Durante la audiencia se reveló que los tres ex funcionarios vendieron en 12 millones de pesos un predio valuado en más de 32 millones de pesos y que ni siquiera era propiedad del municipio; además, nunca dieron cuenta del uso de ese recurso, que debió haber entrado a las arcas municipales.Además, se dio a conocer que existe una denuncia respecto a que el dinero utilizado para la compra es de procedencia ilícita, por lo que la Fiscalía solicitó un plazo de 3 meses para hacer una investigación complementaria para seguir la ruta del dinero y llamar a comparecer a la compradora del predio, Andrea Guadalupe Manzanares Valenzuela.

, ,",https://elimparcial.com/EdicionEnLinea/Notas/Nacional/27082018/1368550-Vinculan-a-proceso-a-Layin-por-peculado-uso-indebido-de-funciones-y-fraude.html
"Vinculan a proceso a ""Layín"" por peculado y fraude - FRONTERA ...","Vinculan a proceso a ""Layín"" por peculado y fraude
(El Universal) | El Universal | 27/08/2018
El ex presidente municipal de San Blas, Hilario Ramírez Villanueva ""Layín"", fue vinculado a proceso por los delitos de peculado, uso indebido de funciones y fraude; además, en este caso la Fiscalía del estado indaga el uso de recursos de procedencia ilícita.Al medio día de este lunes, el juez de control, Guillermo Romero Ríos, desestimó todos los argumentos de la defensa del ex edil y decidió que tanto ""Layín"" como la ex síndico municipal, Armida Silvestre Juárez, y el ex secretario general del ayuntamiento, Mario Vázquez Flores, deben ser procesados; sin embargo los tres enfrentarán el juicio en libertad debido a que se les impuso una garantía de un millón 200 mil pesos al primero y de 120 mil pesos a los otros dos ex funcionarios.Durante la audiencia se reveló que los tres ex funcionarios vendieron en 12 millones de pesos un predio valuado en más de 32 millones de pesos y que ni siquiera era propiedad del municipio; además, nunca dieron cuenta del uso de ese recurso, que debió haber entrado a las arcas municipales.Además, se dio a conocer que existe una denuncia respecto a que el dinero utilizado para la compra es de procedencia ilícita, por lo que la Fiscalía solicitó un plazo de 3 meses para hacer una investigación complementaria para seguir la ruta del dinero y llamar a comparecer a la compradora del predio, Andrea Guadalupe Manzanares Valenzuela.
Últimas Noticias
Lo Más Destacado
Más Vistas
Más Comentadas
Galería
Nombre:
Comentario:",http://www.frontera.info/Movil/EdicionEnLinea/Nacional/Notas/1368550.html
Ambientalistas piden destitución de titulares de Parque Arrecifal y ...,"/ lunes 27 de agosto de 2018
Ambientalistas piden destitución de titulares de Parque Arrecifal y Profepa
Por daños a especies marinas en la isla Salmedina; piden investigación de la PGR por posible corrupción
Ingrid Ruiz Rivera
Boca del Río, Ver.- Integrantes de la Asociación Veracruzana de Concientización Ambiental exigen la destitución de los titulares del Parque Nacional Sistema Arrecifal Veracruzano, de la delegación de la Procuraduría Federal de Protección al Ambiente y sanción a la Secretaría de Marina por omisiones al permitir daños a las especies marinas de la isla Salmedina.De acuerdo con el presidente de dicha asociación, José González Martínez, ya interpusieron una denuncia ante la Procuraduría Federal de Protección al Ambiente (Profepa) en la ciudad de México, por estos daños y se pide sanciones severas para los encargados de vigilar y proteger estas zonas.
“Pedimos la destitución de los titulares del director del parque arrecifal, Raúl Camarena y el delegado de la Profepa, Diego Cobos, sanción para los encargados del área en la Secretaría de Marina y denuncia penal y pago correspondiente de aquella persona que realizó el evento en la isla”, demandó.Sostuvo que esto podría ser un caso de corrupción que debe ser investigado por la Procuraduría General de la República, dado que los titulares de las áreas antes mencionadas, sólo tienen inspectores en la zona de Villa del Mar, donde salen las lanchas turísticas, mientras que en zonas como el Estero y el Dorado, hay gente de dinero que sale con su lancha sin ninguna restricción.
noticias",https://www.diariodexalapa.com.mx/local/ambientalistas-piden-destitucion-de-titulares-de-parque-arrecifal-y-profepa-1947290.html
"Vinculan a proceso a ""Layín"", el exalcalde que 'roba poquito', por pe","Vinculan a proceso a ""Layín"", el exalcalde que 'roba poquito', por pe
Vinculan a proceso a ""Layín"", el exalcalde que 'roba poquito', por peculado  27 Ago 2018  Twitter      El juez de control desestimó todos los argumentos de la defensa del ex edilEl ex presidente municipal de San Blas, Hilario Ramírez Villanueva ""Layín"", fue vinculado a proceso por los delitos de peculado, uso indebido de funciones y fraude; además, en este caso la Fiscalía del estado indaga el uso de recursos de procedencia ilícita.Al medio día de este lunes, el juez de control, Guillermo Romero Ríos, desestimó todos los argumentos de la defensa del ex edil y decidió que tanto ""Layín"" como la ex síndico municipal, Armida Silvestre Juárez, y el ex secretario general del ayuntamiento, Mario Vázquez Flores, deben ser procesados; sin embargo los tres enfrentarán el juicio en libertad debido a que se les impuso una garantía de un millón 200 mil pesos al primero y de 120 mil pesos a los otros dos ex funcionarios. Te puede interesar Durante la audiencia se reveló que los tres ex funcionarios vendieron en 12 millones de pesos un predio valuado en más de 32 millones de pesos y que ni siquiera era propiedad del municipio; además, nunca dieron cuenta del uso de ese recurso, que debió haber entrado a las arcas municipales.Además, se dio a conocer que existe una denuncia respecto a que el dinero utilizado para la compra es de procedencia ilícita, por lo que la Fiscalía solicitó un plazo de 3 meses para hacer una investigación complementaria para seguir la ruta del dinero y llamar a comparecer a la compradora del predio, Andrea Guadalupe Manzanares Valenzuela.",https://vanguardia.com.mx/articulo/vinculan-proceso-layin-por-peculado
Por tres delitos Layín es vinculado a proceso - El Occidental,"/ lunes 27 de agosto de 2018
Por tres delitos Layín es vinculado a proceso
Así lo informó la agente del Ministerio Público, adscrita a la Unidad Especializada en Investigación de Delitos Cometidos por Servidores Públicos de la Fiscalía del Estado, Ludmila Heredia Verdugo
Crys Benítez
Tepic, Nayarit; 27-agosto (OEM-Informex).- En la audiencia celebrada este lunes un juez de control vinculó a proceso por la desaparición de 12 millones de pesos a el ex alcalde de San Blas, Hilario Ramírez Villanueva “Layín”, al igual que la ex sindico, Armida Juárez y el ex secretario, Mario Vázquez, ambos partícipes de su trienio. El recurso provino de la venta de la aeropista de este Municipio, mismo que no ingresó a las arcas municipales y ante ello, la Auditoría Superior del Estado de Nayarit (ASEN), hace algunos meses formuló una denuncia contra los tres ex funcionarios.Lee también:
Así lo informó la agente del Ministerio Público, adscrita a la Unidad Especializada en Investigación de Delitos Cometidos por Servidores Públicos de la Fiscalía del Estado, Ludmila Heredia Verdugo, quien en entrevista telefónica, señaló que los indiciados no presentaron las pruebas respecto a donde fue a parar la cantidad antes mencionada, incluso ni si quiera hicieron una manifestación en la que determinara si entró o no al Municipio, sin embargo en la escritura pública de la que emana la compra-venta se asienta que recibieron cada peso a su entera satisfacción. Los delitos fincados, recordó que son por peculado y ejercicio indebido de funciones en perjuicio del Ayuntamiento, así como por fraude en detrimento de la señora Concepción, cuyo apellido se reserva. La vinculación a proceso, aclaró que se da a raíz de que el juez encontró las pruebas suficientes que demuestran que sí hubo un hecho con las características de los delitos mencionados y que existen los elementos que los señalan como culpables. Lee también:
A partir de esta audiencia a la Fiscalía se le permite continuar la investigación complementaria que tendrá una duración de tres meses, al término de la cual la instancia en mención tendrá que presentar una acusación con todos los elementos y demostración plena de la responsabilidad de lo implicados. Podría interesarte: ""Me dediqué a trabajar no a robar"", se defiende Layin ante juezPara concluir, Ludmila Heredia Verdugo, añadió que la fianza impuesta de un millón 200 mil pesos por el juez a Layín, tendrá que ser pagada a mas tardar el 5 de septiembre, que de no depositarlo, pedirán una modificación de la medida cautelar, incluso solicitarían la prisión preventiva.
noticias",https://www.eloccidental.com.mx/republica/por-tres-delitos-layin-es-vinculado-a-proceso-1948220.html
Vinculan a proceso a ex presidente que 'robo poquito',"Vinculan a proceso a ex presidente que 'robo poquito'
Vinculan a proceso a ex presidente que 'robo poquito'
2018-08-27 16:23:32  |
El polémico ex alcalde fue acusado de robo al erario público y se investiga el posible uso de recursos de precedencia ilícita.
Hilario Ramírez Villanueva ""Layín"". Foto: Google.
El ex presidente municipal de San Blas, Hilario Ramírez Villanueva ""Layín"", fue vinculado a proceso por los delitos de peculado, uso indebido de funciones y fraude; además, en este caso la Fiscalía del estado indaga el uso de recursos de procedencia ilícita.
Al medio día de este lunes, el juez de control, Guillermo Romero Ríos, desestimó todos los argumentos de la defensa del ex edil y decidió que tanto ""Layín"" como la ex síndico municipal, Armida Silvestre Juárez, y el ex secretario general del ayuntamiento, Mario Vázquez Flores, deben ser procesados; sin embargo los tres enfrentarán el juicio en libertad debido a que se les impuso una garantía de un millón 200 mil pesos al primero y de 120 mil pesos a los otros dos ex funcionarios.
Durante la audiencia se reveló que los tres ex funcionarios vendieron en 12 millones de pesos un predio valuado en más de 32 millones de pesos y que ni siquiera era propiedad del municipio; además, nunca dieron cuenta del uso de ese recurso, que debió haber entrado a las arcas municipales.
Además, se dio a conocer que existe una denuncia respecto a que el dinero utilizado para la compra es de procedencia ilícita, por lo que la Fiscalía solicitó un plazo de 3 meses para hacer una investigación complementaria para seguir la ruta del dinero y llamar a comparecer a la compradora del predio, Andrea Guadalupe Manzanares Valenzuela.

Sigue leyendo:
¿Te robaron tu TV, computadora, bicicleta? En San Miguel y León I había esto y más robado ¡hasta cervezas!
Además de robar, repartidor de Bimbo también acosaba a niña de 14 años
Joven de 19 muere por probar arma que iba a comprar, apretó el gatillo por error


Te damos respuesta en 48 horas y puedes disponer del dinero en menos de 10 www.premo.mx",https://www.am.com.mx/2018/08/27/mexico/vinculan-a-proceso-a-hilario-ramirez-villanueva-layinen-san-blas-nayarit-508875
"Dobles contratos, la punta del iceberg de corrupción detrás del ...","Dobles contratos, la punta del iceberg de corrupción detrás del dueño de Tiburones
Dobles contratos, la punta del iceberg de corrupción detrás del dueño de Tiburones
Texto: Apro / Foto: Ilse Huesca, Cuartoscuro. en la imagen, Fidel Kuri Grajales, al centro, durante el primer partido en casa para los Tiburones Rojos en el Torneo Clausura 2016.
Ciudad de México, 27 de agosto de 2018. Al escándalo causado por la práctica de dobles contratos en el futbol mexicano, para darle la vuelta a los impuestos, debe sumarse el caso que obliga al equipo Tiburones Rojos de Veracruz a pagar una indemnización de 33 millones de pesos en favor de uno de sus exdirectivos.
El 13 de agosto de 2014, el Tribunal de Arbitraje Deportivo (TAS) emitió una sentencia sobre la demanda interpuesta por Gustavo Parente contra el conjunto escualo por incumplimiento de contrato.
En su documento, el tribunal de justicia deportivo condena al club veracruzano, propiedad del político y empresario Fidel Kuri Grajales, a cubrir el adeudo de 19 millones 393 mil 136 pesos al agraviado, quien fungió como vicepresidente del equipo durante la gestión del entonces empresario Rafael Herrerías, cuando el gobernador de Veracruz era Fidel Herrera.
Así, tras cuatro años transcurridos sin que Fidel Kuri haya cumplido la sentencia del TAS, el monto de la deuda ascendió a 33 millones de pesos, según las cuentas del quejoso. “El término de la sentencia sigue corriendo y también los intereses pertinentes en lo que se refiere al monto del laudo”, asegura.
Sin embargo, en un oficio fechado el 12 de junio de 2018, la Federación Internacional de Futbol Asociación (FIFA) dejó en manos de la Federación Mexicana de Futbol (Femexfut), que preside Yon de Luisa, hallar una solución al conflicto.
“Nos permitimos observar que la Comisión Disciplinaria de la FIFA no tiene competencia para ejecutar la decisión anteriormente mencionada. Se remitirá una copia a la Federación Mexicana de Futbol a manera de información para su consideración y acción”, se expone en el documento.
Amenazas
En entrevista con Proceso, Gustavo Parente cuestiona el lento accionar de la Femexfut y denuncia que bajo el mando de Yon de Luisa también toleran a Kuri Grajales.
“Lamentablemente el señor Kuri hace caso omiso a la sentencia del TAS; ya turné varias cartas a la federación en la que hacemos el reclamo directo. Ésa misma carta la giramos a la FIFA”.
Parente recuerda que los estatutos del futbol mexicano indican que debe aplicarse el reglamento interno de la organización cuando hay sentencias del TAS. De respetarse esos lineamientos, al equipo deudor no se le permitiría su asistencia en el régimen de transferencias y menos iniciar el torneo. Sin embargo, “la federación aún no toma cartas en el asunto”, lamenta.
“¿Qué piensa usted del señor Kuri, quien en estado de ebriedad se animó a pegarle a Edgardo Codesal –extitular de la Comisión de Árbitros– y, por ello, le dieron una sanción pequeña?
“Después volvió a infringir lo que estaba estipulado. ¿No cree que tenga algún tipo de padrino que la federación respeta demasiado? En cualquier parte del mundo, si aplica el reglamento como se estipula, tendría que haber sido expulsado del futbol mexicano. Pero no respetó la sanción que se le impuso y se dio el gusto de insultar al responsable del arbitraje”, cuestiona.
Parente exige a la Federación Mexicana de Futbol: “Que le pague un tratamiento a Kuri para que se corrija, si es que no quiere echarlo de la organización, porque el señor dice públicamente que no le va a pagar a Guillermo Vázquez (por el escándalo de dobles contratos) y que con el dinero que le debe se fue de vacaciones a Italia”.
El exdirectivo de los Tiburones Rojos de Veracruz denuncia que el dueño del equipo es conocido por amenazar a sus opositores y que ejemplo de ello es que el entrenador Guillermo Vázquez ya se rehúsa a hablar del caso porque teme por su seguridad.
“También me amenazó y (me exigió) que me vaya del país. (Kuri) me lo mandó a decir de otra manera porque amaga con meterme preso. Tengo 28 años viviendo en este país y soy mexicano desde hace más de 20 años.
“Kuri crea terror en mi familia, que al final sufre las consecuencias de todo esto. Tengo esposa, hijos y ahora nietos. Y él, con la mano en la cintura, se anima a amenazar. Con ese grado de impunidad me vuelvo a preguntar ¿qué padrino tiene atrás que la federación lo respeta tanto? Te aseguro que no pasará la auditoría que le están haciendo”, denuncia Parente.
–¿De quién sospecha?
–Para mí, el padrinazgo viene de fuera, de alguien con un poder importante. No tengo idea de quiénes son los socios de Kuri. No te pueden aguantar tanto. Si fueras el dueño de América o Chivas, quizá te esperan, porque tienen un poderío económico y una posición mediática impresionante, pero a Kuri, quien lleva cinco años en la primera división, cómo puede ser que lo aguanten tanto.
“Se pudo decir que era el exgobernador (Javier) Duarte, pero él está preso, y Fidel Herrera ya no está más. Además, Kuri aguantó las embestidas del actual gobernador (Miguel Ángel) Yunes, quien no lo quería. También usó el equipo para proselitismo y la federación no le dijo nada. Una tras otra es perdonado o le imponen pequeñas sanciones para disimular”.
Amigo ferrocarrilero
De acuerdo con versiones de medios locales, uno de los socios de Kuri Grajales es el líder sindical y cacique de los trabajadores ferrocarrileros, Víctor Flores, quien suele aparecer frecuentemente en el palco del estadio Luis Pirata Fuente, casa de los Tiburones Rojos.
En su editorial del 24 de abril de 2017, con el título “Un super millonario para alcalde [del puerto]”, La Jornada Veracruz expuso que Fidel Kuri Grajales es “un priista rico, super millonario (cuya) fortuna se amplió en el sexenio de Fidel Herrera Beltrán con la construcción de los llamados ‘Pisos fieles’ en la región de Zongolica.
“En su primera travesía como legislador federal se volvió amigo de francachelas del cacique y dueño del sindicato ferrocarrilero, Víctor Flores Morales, y luego socio cuando lograron la franquicia de unos casinos de Estados Unidos para establecerse en México”.
El periódico agregó: “Según las versiones en el pasillo político, Víctor Flores cabildeó ante Javier Duarte para que le vendiera el club deportivo de los Tiburones Rojos a Fidel Kuri, con todo y que en el fondo se trataba de la misma sociedad. Ególatra, enamorado de sí mismo, soberbio y petulante, cree a ciegas en la fuerza del billete para seducir a la mitad del mundo y a la otra mitad, reproduciendo los lemas de quien fue jefe del Grupo Atlacomulco, Carlos Hank González: ‘Político pobre es un pobre político’”.
En Veracruz también son conocidas las alianzas entre Fidel Herrera y su antiguo secretario particular, Javier Duarte de Ochoa, a quien le planteó la posibilidad de arrebatarle la franquicia al empresario Mohamed Morales, quien se rehusaba a devolverle el club, propiedad del gobierno estatal.
Mohamed y el club Tiburones Rojos fueron desafiliados por la Federación Mexicana de Futbol. El 4 de junio de 2011, la asamblea general ordinaria decidió por unanimidad revocar el certificado de afiliación y, por lo tanto, desafiliar a la franquicia por dejar de cumplir con sus obligaciones económicas con la Femexfut y otros afiliados al organismo, se trataba de deudas que llegaron a superar los 40 millones de pesos.
Desaparecido
La Agencia Proceso (Apro) detalló un pleito entre el actual propietario de los Tiburones Rojos y un amigo de Mohamed Morales en un restaurante de Polanco, en la Ciudad de México, a finales de 2014.
De acuerdo con lo publicado, ambos estaban sentados en mesas distintas. Fidel Kuri llegó con militantes priistas del Distrito Federal mientras que Fidel Herrera Borunda (hijo del exgobernador Fidel Herrera) convivía con un círculo de amigos. Un priista presente en dicho restaurante –quien pidió el anonimato, pues dijo tener relaciones con ambos personajes– relató que Fidel Kuri y Fidel Herrera se encontraban bajo los influjos del alcohol y con un séquito de guaruras en el exterior del lugar.
“Se hicieron de palabras. Los dos estaban pedos, Kuri retó a Herrera, le dijo: ‘¿Te vas a meter conmigo?’ Y el otro le reviró: ‘Tú tienes un pedo conmigo: Mohamed es mi amigo’.
“El diputado federal volvió al ataque: ‘Mohamed me robó, que me pague y ya, la bronca no es conmigo. Seguiré mi curso legal contra Mohamed, él me robó y yo tuve que pagar’”. Kuri se refería al millón de dólares que le fue cobrado por la carta de un jugador colombiano.
Mohamed Samir Morales Álvarez presuntamente fue detenido el 9 de diciembre de 2015 cuando salía del restaurante Los Arcos de San Jerónimo, en la delegación Álvaro Obregón. De acuerdo con testimonios, el empresario de origen acapulqueño fue interceptado por tres hombres vestidos de civil que portaban armas cortas. Se lo llevaron en una camioneta dorada escoltada por un vehículo compacto rojo, de acuerdo con la indagatoria FAST/t1/01264/15-12.
Apro también consignó las versiones del diputado panista Gutiérrez de Velasco, quien declaró a medios locales (el 11 de diciembre de ese año) que Mohamed Morales fue detenido en el Distrito Federal para ser trasladado a un penal de Misantla, Veracruz. Se trató de información que confirmó Fidel Kuri. Sin embargo, ambos se detractaron días después.
Mohamed Morales Álvarez fue reportado como desaparecido cuatro meses después de su supuesto arresto. Desde entonces, nada se sabe de él.",https://suracapulco.mx/2018/08/27/dobles-contratos-la-punta-del-iceberg-de-corrupcion-detras-del-dueno-de-tiburones/
